,time,X_value,Y_value,Z_value
6600,23.1993,4.51081,-11.98574,1.65205
6601,23.1993,4.25702,-12.08151,1.61135
6602,23.2037,3.81887,-12.31136,1.49163
6603,23.2042,3.44536,-12.58431,1.26657
6604,23.205,3.27058,-12.7136,1.1277
6605,23.2066,2.90904,-13.00331,0.79969
6606,23.2084,2.56427,-13.28104,0.47885
6607,23.2104,2.37033,-13.40554,0.32323
6608,23.2189,1.43896,-13.68567,-0.3352
6609,23.219,1.43896,-13.68567,-0.3352
6610,23.219,1.18038,-13.74793,-0.48125
6611,23.219,0.65124,-13.83651,-0.74701
6612,23.2224,0.41421,-13.86046,-0.88588
6613,23.2229,0.05986,-13.8413,-1.27136
6614,23.2282,-0.17239,-13.75511,-1.69036
6615,23.2282,-0.249,-13.69046,-1.9226
6616,23.2286,-0.32562,-13.57793,-2.45653
6617,23.2304,-0.35196,-13.52286,-3.05988
6618,23.2419,-0.39506,-13.47737,-3.91943
6619,23.242,-0.46688,-13.5516,-4.09182
6620,23.242,-0.46688,-13.5516,-4.09182
6621,23.242,-0.70392,-13.72159,-4.23068
6622,23.2423,-1.02475,-13.95862,-3.97689
6623,23.2437,-1.18517,-14.09031,-3.68958
6624,23.2449,-1.54431,-14.37283,-2.82046
6625,23.2471,-1.88429,-14.6769,-1.72388
6626,23.2482,-2.03034,-14.79422,-1.14686
6627,23.2504,-2.30329,-15.02168,0.03113
6628,23.2576,-2.6768,-15.41195,1.65923
6629,23.2576,-2.75581,-15.47659,2.0495
6630,23.2576,-2.81327,-15.51969,2.37273
6631,23.2585,-2.85637,-15.53884,2.64089
6632,23.2605,-2.8875,-15.55081,3.00242
6633,23.2622,-2.87074,-15.55321,3.19875
6634,23.2649,-2.8444,-15.558,3.21312
6635,23.2684,-2.81327,-15.62025,3.16044
6636,23.2688,-2.78933,-15.64659,3.0934
6637,23.2711,-2.76299,-15.69687,2.91144
6638,23.2758,-2.75581,-15.85728,2.60976
6639,23.2759,-2.75581,-15.85728,2.60976
6640,23.2761,-2.74144,-15.88362,2.50441
6641,23.2787,-2.69595,-15.92911,2.24104
6642,23.2804,-2.65764,-15.94587,2.11893
6643,23.2824,-2.60018,-15.98897,1.96331
6644,23.2853,-2.58103,-16.02488,1.92739
6645,23.2884,-2.56906,-16.11107,1.86514
6646,23.2889,-2.53314,-16.23797,1.69275
6647,23.2908,-2.51638,-16.31698,1.57304
6648,23.2976,-2.50441,-16.69288,1.17319
6649,23.2976,-2.50441,-16.69288,1.17319
6650,23.2976,-2.48047,-16.78626,1.06066
6651,23.2992,-2.43498,-16.97301,0.86433
6652,23.3008,-2.41822,-17.11906,0.70152
6653,23.3024,-2.40625,-17.18132,0.61533
6654,23.3046,-2.36075,-17.22202,0.42139
6655,23.3119,-2.35118,-17.21723,0.31365
6656,23.3119,-2.32484,-17.11188,0.10295
6657,23.3119,-2.2602,-17.00653,-0.18675
6658,23.3174,-2.23865,-16.85091,-0.39027
6659,23.3174,-2.23625,-16.75992,-0.37351
6660,23.318,-2.20513,-16.65458,-0.32802
6661,23.3187,-2.15964,-16.53965,-0.27534
6662,23.3214,-2.03274,-16.22121,-0.21548
6663,23.3228,-1.93697,-16.03685,-0.2107
6664,23.3251,-1.76697,-15.67053,-0.24661
6665,23.3267,-1.52515,-15.26829,-0.43576
6666,23.3291,-1.3815,-15.05281,-0.5435
6667,23.3308,-1.03433,-14.60747,-0.76138
6668,23.3355,0.34956,-13.34808,-1.26178
6669,23.3355,0.34956,-13.34808,-1.26178
6670,23.3366,0.7111,-13.02485,-1.38389
6671,23.3384,1.02954,-12.7136,-1.45093
6672,23.3406,1.66163,-12.13658,-1.52994
6673,23.3423,2.1764,-11.60266,-1.57543
6674,23.3449,2.37751,-11.36083,-1.59698
6675,23.3468,2.71511,-10.89156,-1.59938
6676,23.3481,3.01679,-10.43425,-1.62811
6677,23.3501,3.18917,-10.18524,-1.6736
6678,23.3562,3.83802,-9.23711,-1.79331
6679,23.3564,3.83802,-9.23711,-1.79331
6680,23.3564,3.92182,-9.06472,-1.7981
6681,23.3583,4.0152,-8.81093,-1.82683
6682,23.3605,4.0128,-8.71995,-1.81965
6683,23.3624,3.78056,-8.58826,-1.68318
6684,23.3647,3.27776,-8.49728,-1.36953
6685,23.3668,2.96411,-8.46137,-1.18517
6686,23.3681,2.33681,-8.33926,-0.84757
6687,23.3702,2.13809,-7.99209,-0.64167
6688,23.3754,2.77018,-7.07029,-0.73504
6689,23.3754,2.77018,-7.07029,-0.73504
6690,23.3762,3.05509,-6.74467,-0.74701
6691,23.3783,3.50043,-6.20835,-0.71589
6692,23.3805,3.76859,-5.72471,-0.63927
6693,23.3823,3.84521,-5.49486,-0.56744
6694,23.3846,3.81647,-5.19079,-0.50519
6695,23.3864,3.62733,-5.0184,-0.49561
6696,23.3885,3.53634,-4.94897,-0.52674
6697,23.3907,3.36396,-4.86277,-0.60575
6698,23.3967,2.94975,-4.6832,-0.69195
6699,23.397,2.94975,-4.6401,-0.69195
6700,23.397,2.84919,-4.6018,-0.68955
6701,23.3986,2.72708,-4.5563,-0.67997
6702,23.4001,2.62891,-4.44617,-0.68955
6703,23.4021,2.64328,-4.30012,-0.70871
6704,23.4045,2.64567,-4.25223,-0.67758
6705,23.4071,2.68398,-4.10858,-0.57702
6706,23.4081,2.79651,-4.04632,-0.51237
6707,23.41,2.82764,-3.98407,-0.36154
6708,23.4167,2.79651,-3.91943,0.06704
6709,23.4168,2.79651,-3.91943,0.06704
6710,23.4175,2.77736,-3.87633,0.14366
6711,23.4193,2.72468,-3.79493,0.24422
6712,23.4211,2.68398,-3.76859,0.27055
6713,23.4228,2.60258,-3.71113,0.32562
6714,23.4251,2.45174,-3.66085,0.3328
6715,23.4273,2.36075,-3.64409,0.32802
6716,23.4285,2.15964,-3.5962,0.26816
6717,23.4305,2.06147,-3.56747,0.22746
6718,23.4371,1.66642,-3.45733,0.11014
6719,23.4371,1.66642,-3.45733,0.11014
6720,23.4372,1.58262,-3.45973,0.06704
6721,23.4389,1.4653,-3.431,-0.02873
6722,23.4467,1.34079,-3.39748,-0.13408
6723,23.4468,1.29051,-3.38311,-0.17957
6724,23.4468,1.17798,-3.37832,-0.22985
6725,23.4468,1.11813,-3.36156,-0.23464
6726,23.4486,1.06066,-3.28973,-0.20591
6727,23.4506,1.03912,-3.20115,-0.15084
6728,23.4561,0.94574,-3.04552,-0.11732
6729,23.4562,0.90504,-2.97848,-0.12929
6730,23.4576,0.87391,-2.93059,-0.14605
6731,23.4584,0.84997,-2.8851,-0.1652
6732,23.4603,0.80926,-2.78215,-0.1676
6733,23.4621,0.74223,-2.72708,-0.1676
6734,23.4649,0.70871,-2.62652,-0.18675
6735,23.4666,0.63209,-2.52117,-0.18436
6736,23.4685,0.58899,-2.4685,-0.17478
6737,23.4706,0.50998,-2.35357,-0.16042
6738,23.4813,0.40463,-2.13809,-0.22506
6739,23.4814,0.40463,-2.13809,-0.22506
6740,23.4814,0.38069,-2.10936,-0.24422
6741,23.4814,0.32562,-2.08781,-0.31604
6742,23.4814,0.27055,-2.03513,-0.34478
6743,23.4823,0.17957,-1.98007,-0.40224
6744,23.4852,0.15084,-1.96331,-0.46688
6745,23.4873,0.13169,-1.93457,-0.6273
6746,23.4884,0.11014,-1.90824,-0.77335
6747,23.4903,0.10295,-1.89627,-0.84757
6748,23.4958,0.2514,-1.9226,-1.20193
6749,23.4958,0.2514,-1.9226,-1.20193
6750,23.4964,0.31844,-1.93457,-1.29051
6751,23.4983,0.51716,-1.92739,-1.44854
6752,23.5003,0.60336,-1.98725,-1.52994
6753,23.5021,0.74223,-2.19316,-1.65684
6754,23.5044,0.88588,-2.40385,-1.80768
6755,23.5064,0.99362,-2.50202,-1.8819
6756,23.5085,1.23305,-2.69595,-2.01359
6757,23.5108,1.52755,-2.89947,-2.11654
6758,23.5158,2.0495,-3.17241,-2.26977
6759,23.5158,2.21231,-3.25621,-2.30329
6760,23.5174,2.3847,-3.25621,-2.3416
6761,23.5203,2.54272,-3.41424,-2.37512
6762,23.5208,2.81806,-3.61536,-2.42779
6763,23.5223,2.94496,-3.71352,-2.47089
6764,23.5254,3.15805,-3.92422,-2.62173
6765,23.5265,3.31607,-4.1804,-2.71271
6766,23.5284,3.36156,-4.31927,-2.75102
6767,23.5306,3.4693,-4.58982,-2.80848
6768,23.536,3.78535,-5.01361,-2.93059
6769,23.5361,3.91225,-5.15966,-3.01439
6770,23.5365,4.02478,-5.32487,-3.13411
6771,23.5391,4.11576,-5.51401,-3.28734
6772,23.5406,4.16125,-5.93301,-3.62733
6773,23.5426,4.10858,-6.44299,-3.92661
6774,23.5443,4.06787,-6.72073,-4.08224
6775,23.5463,3.95055,-7.31212,-4.30969
6776,23.5486,3.85718,-7.95139,-4.46532
6777,23.5506,3.80211,-8.28419,-4.51321
6778,23.5557,3.7638,-9.73033,-4.75982
6779,23.557,3.7638,-9.73033,-4.75982
6780,23.5576,3.81169,-10.09666,-4.88432
6781,23.5586,3.84042,-10.97775,-5.23149
6782,23.5606,3.87394,-11.44703,-5.45655
6783,23.5624,4.08942,-12.36643,-5.9378
6784,23.5644,4.49166,-13.23076,-6.34962
6785,23.5663,4.75024,-13.63779,-6.4406
6786,23.5686,5.3129,-14.48057,-6.36877
6787,23.5703,5.64809,-14.91633,-6.26582
6788,23.58,7.70238,-16.69049,-5.435
6789,23.5801,7.70238,-16.69049,-5.435
6790,23.5801,8.36081,-17.11667,-5.17642
6791,23.5801,9.68724,-17.9427,-4.53476
6792,23.5816,10.75987,-18.85252,-3.85478
6793,23.5825,11.20042,-19.33138,-3.58184
6794,23.5874,11.7104,-20.39922,-3.26819
6795,23.5877,11.55477,-20.91878,-3.37114
6796,23.5885,11.23873,-21.77593,-3.57944
6797,23.5904,10.50847,-22.36732,-4.0966
6798,23.5965,9.34246,-22.40323,-4.94657
6799,23.5968,9.34246,-22.40323,-4.94657
6800,23.5968,9.13176,-22.18296,-5.13093
6801,23.5981,8.96177,-21.8717,-5.27938
6802,23.6012,8.66488,-20.98343,-5.47092
6803,23.6022,8.41588,-19.79107,-5.60021
6804,23.6056,8.29616,-19.07279,-5.63612
6805,23.6064,8.10462,-17.46623,-5.58345
6806,23.6086,8.00406,-16.61148,-5.50204
6807,23.6108,7.85083,-14.82535,-5.10459
6808,23.6154,7.44141,-11.18126,-4.7239
6809,23.6154,7.44141,-11.18126,-4.7239
6810,23.6162,7.2786,-10.30256,-4.62095
6811,23.6182,6.86439,-8.66727,-4.44138
6812,23.6202,6.61538,-7.9035,-4.37195
6813,23.6277,6.05033,-6.54116,-4.13012
6814,23.6277,5.73668,-5.94738,-3.91703
6815,23.6278,5.04713,-4.95375,-3.35438
6816,23.6288,4.24505,-4.22111,-2.65286
6817,23.6304,3.78295,-3.98886,-2.23625
6818,23.6359,1.71909,-4.2235,-0.28252
6819,23.6359,1.71909,-4.2235,-0.28252
6820,23.6368,1.16362,-4.56109,0.11971
6821,23.6383,0.02155,-5.58105,0.81405
6822,23.6408,-0.55068,-6.22511,1.1301
6823,23.6426,-1.65205,-7.71435,1.76697
6824,23.6451,-2.61934,-9.33288,2.3009
6825,23.6467,-3.10777,-10.17327,2.52117
6826,23.6485,-4.11576,-11.94264,2.87313
6827,23.6506,-5.05671,-13.70243,3.12453
6828,23.6559,-6.34243,-16.27389,3.28255
6829,23.656,-6.79016,-16.27389,3.28255
6830,23.6564,-7.20437,-17.98579,3.21551
6831,23.6588,-7.59943,-18.80942,3.18439
6832,23.6608,-8.29377,-20.31303,3.19396
6833,23.6626,-8.60263,-20.95948,3.24664
6834,23.6645,-9.0743,-21.94592,3.431
6835,23.6661,-9.30176,-22.46309,3.72789
6836,23.6685,-9.26584,-22.52055,3.85718
6837,23.6705,-9.04318,-22.35534,4.00323
6838,23.6768,-7.64731,-20.68893,3.98647
6839,23.6769,-7.64731,-20.68893,3.98647
6840,23.6792,-7.0248,-19.95868,3.94576
6841,23.6804,-6.32567,-19.12068,3.86915
6842,23.6808,-4.84841,-17.23399,3.48606
6843,23.6859,-3.35198,-15.40955,2.58821
6844,23.6874,-2.65525,-14.59071,1.94176
6845,23.6874,-1.4653,-13.1733,0.43576
6846,23.6883,-0.62251,-12.11264,-1.13728
6847,23.6902,-0.33041,-11.70322,-1.82923
6848,23.7023,0.09338,-10.71438,-3.70155
6849,23.7024,0.09338,-10.71438,-3.70155
6850,23.7024,0.08619,-10.59706,-4.03914
6851,23.7024,-0.05986,-10.49171,-4.71912
6852,23.7024,-0.17718,-10.51087,-5.05671
6853,23.7037,-0.41182,-10.59467,-5.52838
6854,23.705,-0.7949,-10.68804,-5.41585
6855,23.7064,-1.03912,-10.74311,-5.09502
6856,23.7119,-1.52036,-10.90113,-4.0559
6857,23.7119,-1.83401,-10.92986,-3.40466
6858,23.7165,-1.925,-10.81254,-0.57702
6859,23.7165,-1.925,-10.81254,-0.57702
6860,23.7165,-1.8819,-10.72875,0.0838
6861,23.7188,-1.75021,-10.46059,1.28094
6862,23.721,-1.48684,-10.29538,2.3823
6863,23.7227,-1.30009,-10.26665,2.88031
6864,23.7257,-0.79969,-10.24271,3.67282
6865,23.7275,-0.23703,-10.21398,4.23787
6866,23.7289,0.04549,-10.21158,4.44138
6867,23.7302,0.64167,-10.20919,4.63532
6868,23.7362,1.41023,-10.27862,4.49645
6869,23.7363,1.60416,-10.31214,4.37434
6870,23.7363,1.76458,-10.35284,4.21392
6871,23.7388,1.88908,-10.39594,4.01759
6872,23.7405,2.05908,-10.52284,3.48846
6873,23.744,2.17879,-10.64734,2.81088
6874,23.7448,2.20513,-10.7072,2.43258
6875,23.7474,2.16203,-10.85085,1.67839
6876,23.7483,2.12133,-10.93465,1.27854
6877,23.7502,1.9657,-11.13817,0.52674
6878,23.7566,1.30488,-11.64815,-0.77096
6879,23.7567,1.30488,-11.64815,-0.77096
6880,23.7567,1.09179,-11.77265,-1.03193
6881,23.7597,0.71589,-11.93067,-1.44135
6882,23.7608,0.59617,-11.9618,-1.58262
6883,23.7627,0.3759,-11.91631,-1.75021
6884,23.7652,0.24422,-11.85645,-1.74782
6885,23.7664,0.22985,-11.68646,-1.63768
6886,23.7688,0.23943,-11.43745,-1.41262
6887,23.7704,0.26576,-11.30337,-1.28812
6888,23.7764,0.5028,-10.71199,-0.67279
6889,23.7765,0.5028,-10.71199,-0.67279
6890,23.7769,0.5842,-10.57072,-0.52195
6891,23.7785,0.73265,-10.31932,-0.27534
6892,23.7829,0.94813,-10.19722,-0.05986
6893,23.7833,1.12291,-9.93145,0.01197
6894,23.7852,1.52755,-9.65372,0.11493
6895,23.7863,1.75021,-9.52921,0.15802
6896,23.7883,2.15964,-9.29697,0.23464
6897,23.7904,2.58582,-9.07191,0.28013
6898,23.7964,2.95454,-8.86839,0.25379
6899,23.7966,3.06228,-8.8229,0.23943
6900,23.7968,3.15805,-8.77262,0.23464
6901,23.7987,3.23227,-8.72474,0.22985
6902,23.8006,3.3855,-8.66727,0.21309
6903,23.8026,3.46212,-8.62178,0.20351
6904,23.8044,3.61536,-8.51404,0.17239
6905,23.8064,3.73028,-8.40151,0.07901
6906,23.809,3.78535,-8.35123,0.02394
6907,23.8112,3.84281,-8.26264,-0.07183
6908,23.8157,3.8476,-7.94899,-0.27534
6909,23.8157,3.8476,-7.94899,-0.27534
6910,23.8169,3.84042,-7.84604,-0.31126
6911,23.8191,3.82126,-7.74069,-0.36393
6912,23.8204,3.73507,-7.53239,-0.51477
6913,23.8223,3.62972,-7.3193,-0.68955
6914,23.831,3.54592,-7.21634,-0.76856
6915,23.831,3.31607,-7.00804,-0.87152
6916,23.831,3.03833,-6.79735,-0.84039
6917,23.8311,2.91862,-6.6896,-0.78772
6918,23.8377,2.4685,-6.38793,-0.59378
6919,23.8378,2.4685,-6.38793,-0.59378
6920,23.8389,2.39188,-6.33765,-0.53632
6921,23.8389,2.22668,-6.22511,-0.44773
6922,23.8408,2.14288,-6.1892,-0.39984
6923,23.8453,1.8819,-6.13892,-0.26576
6924,23.8454,1.49642,-6.15807,-0.09817
6925,23.8468,1.30009,-6.16526,-0.03352
6926,23.8482,0.9625,-6.15807,0.06943
6927,23.8502,0.63927,-6.09343,0.07183
6928,23.8561,0.26816,-6.04315,0.21309
6929,23.8562,0.26816,-6.04315,0.21309
6930,23.8563,0.18436,-6.01202,0.35675
6931,23.8583,-0.01437,-5.94738,0.7542
6932,23.8608,-0.2921,-5.85161,1.19953
6933,23.8624,-0.41182,-5.77978,1.41262
6934,23.8652,-0.45731,-5.55232,1.68557
6935,23.8667,-0.3328,-5.33444,1.68078
6936,23.8689,-0.22985,-5.27698,1.62332
6937,23.8708,-0.07183,-5.20037,1.56107
6938,23.8758,0.11732,-5.10938,1.59698
6939,23.8759,0.19872,-5.09023,1.60656
6940,23.8765,0.28492,-5.07347,1.60895
6941,23.8783,0.37111,-5.05671,1.59938
6942,23.8805,0.57941,-5.08065,1.55867
6943,23.8823,0.75899,-5.15966,1.45572
6944,23.8846,0.85715,-5.20276,1.39107
6945,23.8868,1.0463,-5.30811,1.25939
6946,23.8885,1.2115,-5.37994,1.19474
6947,23.8906,1.2977,-5.50923,1.11334
6948,23.8962,1.64247,-5.71753,1.087
6949,23.8962,1.64247,-5.71753,1.087
6950,23.8966,1.72867,-5.76302,1.087
6951,23.8985,1.86035,-5.91146,1.10855
6952,23.9006,1.90105,-6.00484,1.14207
6953,23.9024,1.90345,-6.2323,1.23305
6954,23.9044,1.91781,-6.46694,1.24981
6955,23.9066,1.93218,-6.58904,1.21869
6956,23.9089,1.98964,-6.84763,1.08221
6957,23.9166,2.01119,-6.97213,0.97686
6958,23.9167,2.05189,-7.35042,0.5866
6959,23.9167,2.05189,-7.35042,0.5866
6960,23.9167,2.0495,-7.43422,0.52674
6961,23.9187,2.05429,-7.6545,0.40224
6962,23.9217,2.10457,-7.88674,0.24182
6963,23.9229,2.18118,-8.00406,0.1652
6964,23.9252,2.33442,-8.20039,0.02634
6965,23.9272,2.41343,-8.27461,-0.0431
6966,23.9289,2.55469,-8.41588,-0.17239
6967,23.9307,2.64807,-8.54277,-0.35435
6968,23.9361,2.94017,-8.77741,-0.65124
6969,23.9378,3.07425,-8.85642,-0.72786
6970,23.9378,3.20115,-8.93304,-0.78053
6971,23.9383,3.31368,-9.01684,-0.82602
6972,23.9405,3.48606,-9.23711,-0.90025
6973,23.9483,3.56029,-9.35443,-0.93137
6974,23.9483,3.70394,-9.56273,-0.94334
6975,23.9483,3.8476,-9.75667,-0.93377
6976,23.9492,3.89788,-9.84526,-0.92658
6977,23.9509,3.95295,-9.9937,-0.8763
6978,23.9561,3.91943,-10.23313,-0.93856
6979,23.9562,3.91943,-10.23313,-0.93856
6980,23.9564,3.87633,-10.27623,-0.95292
6981,23.9587,3.78535,-10.34806,-1.01038
6982,23.9612,3.70873,-10.35763,-1.0463
6983,23.9635,3.57465,-10.31693,-1.11094
6984,23.9642,3.53395,-10.29299,-1.13728
6985,23.9663,3.53395,-10.27144,-1.17798
6986,23.9682,3.53634,-10.26186,-1.22587
6987,23.9704,3.57465,-10.21398,-1.2546
6988,23.9755,3.69197,-9.97934,-1.36474
6989,23.9755,3.69197,-9.97934,-1.36474
6990,23.9764,3.67521,-9.9123,-1.39826
6991,23.9782,3.67761,-9.7878,-1.48206
6992,23.9811,3.67282,-9.71118,-1.49882
6993,23.9828,3.64169,-9.56752,-1.48206
6994,23.9845,3.56268,-9.43823,-1.45332
6995,23.9864,3.52198,-9.37119,-1.4222
6996,23.9884,3.44297,-9.1988,-1.3815
6997,23.9904,3.44057,-9.05036,-1.37192
6998,23.9974,3.54592,-8.80614,-1.34319
6999,23.9974,3.56747,-8.80614,-1.31446
7000,23.9975,3.56747,-8.7391,-1.31446
7001,23.9986,3.64648,-8.59545,-1.25221
7002,24.0012,3.78535,-8.47813,-1.13249
7003,24.0032,3.85718,-8.42785,-1.02714
7004,24.0048,4.03914,-8.34644,-0.66082
7005,24.0062,4.20435,-8.33208,-0.1245
7006,24.009,4.24744,-8.35362,0.2083
7007,24.0106,4.38631,-8.36081,0.87391
7008,24.0162,4.68799,-8.3656,1.755
7009,24.0162,4.80531,-8.38236,2.02077
7010,24.0163,4.91784,-8.4063,2.2602
7011,24.0186,5.03516,-8.43503,2.47568
7012,24.0204,5.27219,-8.50446,2.79891
7013,24.0225,5.50683,-8.59784,2.95214
7014,24.0249,5.60979,-8.67685,2.94496
7015,24.0275,5.8133,-8.85642,2.73905
7016,24.0289,5.92822,-9.115,2.36075
7017,24.0309,5.9809,-9.26105,2.09978
7018,24.0363,5.94738,-9.92188,0.84997
7019,24.0364,5.94738,-9.92188,0.84997
7020,24.0369,5.88034,-10.0799,0.52435
7021,24.0387,5.70077,-10.38636,-0.02634
7022,24.0405,5.57866,-10.5396,-0.23464
7023,24.0428,5.28895,-10.81733,-0.53153
7024,24.0444,5.01361,-11.03042,-0.57463
7025,24.0469,4.86038,-11.11183,-0.50759
7026,24.0485,4.58743,-11.22197,-0.23703
7027,24.0503,4.45335,-11.2507,-0.0407
7028,24.0561,4.04872,-11.09746,0.8356
7029,24.0564,4.04872,-11.09746,0.8356
7030,24.0565,4.00083,-11.00169,1.03193
7031,24.0587,3.95295,-10.7072,1.32403
7032,24.0609,4.02956,-10.37679,1.44854
7033,24.063,4.11097,-10.21158,1.44614
7034,24.0647,4.36955,-9.89793,1.33601
7035,24.0664,4.52518,-9.73512,1.22108
7036,24.0686,4.84122,-9.44063,0.93856
7037,24.0706,5.186,-9.21796,0.66321
7038,24.076,5.67204,-9.02163,0.3759
7039,24.076,5.80133,-8.9905,0.3328
7040,24.0823,5.91865,-8.98811,0.29689
7041,24.0824,6.01921,-9.00726,0.27295
7042,24.0824,6.22751,-9.08148,0.23943
7043,24.0827,6.45018,-9.21078,0.2107
7044,24.0882,6.55313,-9.30176,0.22506
7045,24.0882,6.70636,-9.50288,0.35675
7046,24.0887,6.76143,-9.6178,0.47646
7047,24.0904,6.79256,-9.8716,0.80208
7048,24.0955,6.55074,-10.31932,1.66402
7049,24.0955,6.55074,-10.31932,1.66402
7050,24.0966,6.42623,-10.44143,1.85077
7051,24.0988,6.10301,-10.69523,2.08302
7052,24.1001,5.89231,-10.83409,2.17879
7053,24.102,5.435,-11.08789,2.33202
7054,24.1045,5.19797,-11.20521,2.38709
7055,24.1061,4.78855,-11.42309,2.37512
7056,24.1092,4.39349,-11.65533,2.22428
7057,24.1104,4.19477,-11.76547,2.1333
7058,24.1159,3.54592,-12.10306,1.69754
7059,24.1159,3.54592,-12.10306,1.69754
7060,24.1163,3.39029,-12.15573,1.52994
7061,24.1184,3.10537,-12.28263,1.1708
7062,24.1205,2.98327,-12.3377,0.94813
7063,24.1226,2.69116,-12.45262,0.49322
7064,24.1247,2.36794,-12.56994,0.04549
7065,24.1262,2.19555,-12.59628,-0.16281
7066,24.1284,1.84838,-12.64177,-0.55068
7067,24.1302,1.44614,-12.67529,-0.90504
7068,24.1354,0.82363,-12.65614,-1.30488
7069,24.1362,0.62012,-12.63219,-1.4629
7070,24.1366,0.43576,-12.63219,-1.65205
7071,24.1388,0.26576,-12.58431,-1.89627
7072,24.1409,-0.07422,-12.55558,-2.53793
7073,24.1432,-0.25858,-12.55079,-2.87313
7074,24.1444,-0.60815,-12.60346,-3.46212
7075,24.1463,-0.90025,-12.69684,-3.90985
7076,24.1485,-1.0439,-12.78782,-4.04632
7077,24.1503,-1.32643,-13.0057,-4.10139
7078,24.1557,-1.55388,-13.44864,-3.49804
7079,24.1558,-1.55388,-13.44864,-3.49804
7080,24.1568,-1.58501,-13.59709,-3.18917
7081,24.1587,-1.64487,-13.76947,-2.81567
7082,24.1609,-1.80768,-14.22439,-1.94894
7083,24.1626,-1.90824,-14.68409,-0.95532
7084,24.1652,-1.95133,-14.89957,-0.44773
7085,24.1666,-2.03274,-15.28984,0.52195
7086,24.1688,-2.10217,-15.63701,1.44375
7087,24.178,-2.1333,-15.77348,1.84359
7088,24.1781,-2.20513,-16.23797,2.84919
7089,24.1781,-2.20513,-16.23797,2.84919
7090,24.1781,-2.19316,-16.32656,2.93059
7091,24.1787,-2.12851,-16.50613,2.94256
7092,24.1813,-2.08541,-16.58514,2.89228
7093,24.1828,-1.98007,-16.75035,2.73187
7094,24.1862,-1.94176,-16.89879,2.54033
7095,24.1865,-1.9226,-16.97062,2.43977
7096,24.1894,-1.87232,-17.08076,2.28414
7097,24.1912,-1.80289,-17.11188,2.20752
7098,24.1988,-1.68078,-17.14061,1.86275
7099,24.1989,-1.68078,-17.14061,1.86275
7100,24.1989,-1.64487,-17.11428,1.75979
7101,24.199,-1.54191,-16.99217,1.61135
7102,24.2005,-1.48924,-16.90358,1.56586
7103,24.2024,-1.44375,-16.85569,1.5491
7104,24.2061,-1.39826,-16.79105,1.51558
7105,24.2066,-1.3791,-16.77908,1.48206
7106,24.2086,-1.36234,-16.73119,1.45811
7107,24.211,-1.30488,-16.66655,1.37671
7108,24.2157,-1.22826,-16.59711,1.06066
7109,24.216,-1.19235,-16.56838,0.9218
7110,24.2165,-1.13967,-16.53965,0.76856
7111,24.2196,-1.087,-16.51092,0.62012
7112,24.2206,-0.97926,-16.32656,0.30886
7113,24.2226,-0.98405,-16.06079,0.07183
7114,24.2248,-0.96729,-15.91235,-0.06465
7115,24.2284,-0.85476,-15.65137,-0.40463
7116,24.232,-0.7925,-15.558,-0.59139
7117,24.232,-0.63927,-15.388,-0.86912
7118,24.2371,-0.32083,-14.85647,-0.97447
7119,24.2376,-0.32083,-14.85647,-0.97447
7120,24.2377,-0.249,-14.71761,-0.99841
7121,24.2387,-0.13887,-14.47339,-1.06306
7122,24.2406,-0.0838,-14.36804,-1.11334
7123,24.2422,0.0,-14.12143,-1.29051
7124,24.2451,0.09338,-13.97538,-1.37671
7125,24.2463,0.39266,-13.63061,-1.54191
7126,24.2486,0.8787,-13.22837,-1.69515
7127,24.2509,1.16601,-13.01528,-1.76458
7128,24.2558,2.26259,-12.16531,-1.78852
7129,24.256,2.26259,-12.16531,-1.78852
7130,24.2562,2.47329,-11.98574,-1.77176
7131,24.2583,2.81327,-11.71758,-1.70712
7132,24.2607,3.20115,-11.56195,-1.65684
7133,24.2622,3.431,-11.18366,-1.70712
7134,24.2644,3.87873,-10.77184,-1.88429
7135,24.2662,4.07506,-10.56115,-1.95373
7136,24.2684,4.41744,-10.15651,-2.03034
7137,24.2706,4.59222,-9.80934,-2.01119
7138,24.2757,4.83404,-9.29697,-1.95852
7139,24.2758,4.91066,-9.15571,-1.9657
7140,24.2764,4.93939,-9.03599,-1.99683
7141,24.2782,4.87235,-8.9498,-2.04711
7142,24.2808,4.61616,-8.83966,-2.0926
7143,24.2825,4.50842,-8.76305,-2.05668
7144,24.2847,4.32645,-8.58826,-1.87472
7145,24.2867,4.16125,-8.37039,-1.57064
7146,24.2882,4.1421,-8.21715,-1.40065
7147,24.2902,4.20195,-7.81731,-1.14207
7148,24.2954,4.16604,-7.12536,-1.01996
7149,24.2961,4.16604,-6.89551,-1.01996
7150,24.2962,4.14449,-6.66806,-1.02236
7151,24.2985,4.13491,-6.46933,-1.0463
7152,24.3052,4.08942,-6.15089,-1.04869
7153,24.3052,4.01999,-5.90907,-0.97686
7154,24.3052,3.94337,-5.82288,-0.88109
7155,24.3064,3.76619,-5.74387,-0.65843
7156,24.3139,3.56747,-5.73189,-0.49801
7157,24.3139,3.46691,-5.74147,-0.44055
7158,24.3161,2.99045,-5.72711,-0.28731
7159,24.3175,2.99045,-5.72711,-0.28731
7160,24.3179,2.89468,-5.71274,-0.25619
7161,24.3188,2.72468,-5.65049,-0.17239
7162,24.3202,2.64567,-5.61457,-0.1245
7163,24.3221,2.49723,-5.55711,0.0
